subject_gait,take_id,mpjpe_3d,mpjpe_raw,dtw_3d_traj,mpjre,dtw_6d_transl,mpjpe_6d,jitter_c1,jitter_c2,pampjpe_3d,pampjpe_6d,action
gait_766,20251001_c1_a2_Take2,0.1759259606687627,0.16457935906818896,0.0640495594739243,0.15132392299666178,0.06642941861706757,0.1244289724653075,497.0484619140625,446.7410888671875,0.07216016607059215,0.053231968780287714,a2
gait_766,20251001_c1_a3_Take1,0.12970122883608504,0.12181252510650283,0.06594520204433443,0.1218540140476114,0.06761106795185302,0.10209451246431742,346.3616638183594,318.0793762207031,0.05915374175304336,0.0429463414664198,a3
gait_766,20251001_c1_a3_Take2,0.2316673350551234,0.21793086480322,0.152490039995029,0.15245570844956602,0.17185981319312613,0.1997114250773413,331.1829528808594,361.41943359375,0.06284295725984576,0.047760076990184995,a3
gait_766,20251001_c1_a3_Take3,0.2163329779324737,0.20705722599516657,0.045653672123455086,0.3897223087400412,0.09262216206229798,0.15829398360409577,333.8059387207031,305.13372802734375,0.15086616217117058,0.0809801477298833,a3
gait_766,20251001_c1_a4_Take1,0.09328967401445419,0.0887619585232545,0.052976923586017584,0.13592682638129464,0.051408789823823575,0.07769029894510118,388.5964660644531,367.9630126953125,0.03137663629026275,0.026209227001182805,a4
gait_766,20251001_c1_a4_Take2,0.15379829644694523,0.14703337663367885,0.028820952335627786,0.15733284616350215,0.02672189292152523,0.1447900019819332,390.227783203125,390.22283935546875,0.04268272669916765,0.032696176972267614,a4
gait_766,20251001_c1_a5_Take1,0.10316444538761203,0.09799520644158646,0.09701776389400052,0.11863169571068137,0.11243765603451901,0.08761096844203446,294.9562683105469,291.5021667480469,0.04711314005346003,0.03427081554463828,a5
gait_766,20251001_c1_a5_Take2,0.10761712779349428,0.10143185238162954,0.048985509499753485,0.107400673031768,0.0484946075380295,0.09396231690870893,292.821044921875,283.0912170410156,0.029129355641876836,0.023822327644754396,a5
gait_809,20250819_c1_a2_Take1,0.25629024876274753,0.24429428046122253,0.14875912521573975,0.2585447611422049,0.14789364561139903,0.23133733268398718,356.11419677734375,366.7911682128906,0.07522610235718476,0.057523152872173376,a2
gait_809,20250819_c1_a2_Take2,0.2532485219941123,0.24102066621517995,0.10200648661398669,0.17019363494252082,0.10653516595060697,0.22263289647201123,357.47845458984375,279.3292236328125,0.05546646052337166,0.040521064751366645,a2
gait_809,20250819_c1_a4_Take1,0.19473597668502807,0.18412951224211474,0.08625995680666378,0.19661427904042109,0.08103154125125009,0.1557410952055471,288.5279235839844,256.90045166015625,0.05358888547271194,0.038822915595013274,a4
gait_809,20250819_c1_a4_Take2,0.21986173164928885,0.20827618707282397,0.09941833704245462,0.2445960930178215,0.11392952804910109,0.1927322505367342,241.8643341064453,294.0440368652344,0.0688850378229304,0.05885605015492964,a4
gait_809,20250819_c1_a5_Take1,0.31772201743216516,0.30341693176345497,0.09327589124404959,0.2815755569485163,0.0993885610685249,0.29900861948316915,250.2920379638672,216.60467529296875,0.06250602142984621,0.05452691054231181,a5
gait_967,20260128_c1_a1_Take1,0.19192507755481075,0.1802189133908356,0.05175650961074934,0.20072648905807147,0.05093770168687151,0.15609813753004367,471.4687194824219,351.93951416015625,0.06831641580419653,0.05636725797148571,a1
gait_967,20260128_c1_a1_Take2,0.1497027111852545,0.1411264891379967,0.03587234659191005,0.20151429505277757,0.035850166087608645,0.1228638210400036,579.5241088867188,323.43377685546875,0.04600748276590819,0.04281233808203376,a1
gait_967,20260128_c1_a2_Take1,0.09674530736884238,0.0923875156777802,0.027452531303603457,0.1628903315142509,0.02483951546947703,0.09704627709336873,509.2994689941406,470.9934387207031,0.03759691589678092,0.03706217149207926,a2
gait_967,20260128_c1_a2_Take2,0.07741719247441421,0.07393772675921625,0.022114368075644476,0.14933098134802017,0.022981008469727022,0.0747825142981775,576.34716796875,554.4495849609375,0.029624694523552885,0.02461311859619049,a2
gait_967,20260128_c1_a3_Take1,0.09665997768029577,0.0917033124232793,0.04760000001953126,0.11246518081800369,0.05254484930610295,0.08667979278334015,421.5714416503906,363.46514892578125,0.03079898839692954,0.02349706579119312,a3
gait_967,20260128_c1_a3_Take2,0.11838160945861403,0.11222386305550562,0.04846787486200665,0.1546663767038319,0.05013872419038051,0.10807689827376811,427.03399658203125,382.4292907714844,0.05267848115747998,0.03999602216818274,a3
gait_967,20260128_c1_a3_Take3,0.077402838300412,0.07376123592017969,0.031358877236130026,0.12787225352924664,0.036260257627285734,0.07151428154196104,424.0640563964844,374.0862731933594,0.028434344626618605,0.023640901856601906,a3
gait_967,20260128_c1_a4_Take1,0.10502224659169881,0.09957389156186776,0.06714794310718282,0.14968093920732686,0.06465194975750599,0.08904879565351524,361.2112121582031,360.2610168457031,0.04079951824053374,0.030481612097950393,a4
gait_967,20260128_c1_a5_Take1,0.15205459182350764,0.14389557641716733,0.06514046745330443,0.19198155415763762,0.06596153974728314,0.12909114954049886,374.7312927246094,326.6453857421875,0.06166507884766437,0.05286318107581683,a5
gait_967,20260128_c1_a5_Take2,0.13298632434855556,0.1277831106032296,0.06618504204339076,0.12631548455995537,0.06221331183292852,0.13429875802066576,391.55828857421875,358.5625,0.029324534090923768,0.02451815634098878,a5
gait_983,20251222_c1_a1_Take1,0.14464167381948306,0.13578344766514586,0.037780826273972425,0.11538340677116242,0.04151072116311985,0.11453987422137415,398.1235046386719,333.8597412109375,0.04365360401524634,0.03114582939961391,a1
gait_983,20251222_c1_a1_Take2,0.10448370899940383,0.09940561932402209,0.03611296759460777,0.1300421063450368,0.03729931425085951,0.09109884832781563,470.7172546386719,285.57525634765625,0.040097337936224435,0.029413962380553868,a1
gait_983,20251222_c1_a2_Take1,0.09691607065681998,0.09207327422277395,0.061033790219765925,0.12356596793703033,0.05890692704761317,0.08561405376629701,565.0440063476562,347.54632568359375,0.03163246703876821,0.026906518346679426,a2
gait_983,20251222_c1_a2_Take2,0.078989388981037,0.07542528612994091,0.04778588609703411,0.09452147458601483,0.04951404045871818,0.0731265763871865,485.3541259765625,342.0008239746094,0.023944699773407248,0.0189478478559104,a2
gait_983,20251222_c1_a3_Take1,0.24735821797210214,0.236464672656837,0.23245466502341,0.14417820705189174,0.23773727570709954,0.2261211472245844,358.1937255859375,277.588623046875,0.04744662331598309,0.034626829579730956,a3
gait_983,20251222_c1_a3_Take2,0.23982062191862613,0.22894177294016932,0.1447063692694273,0.12478435162292692,0.14781682326339735,0.22287887643758844,373.09332275390625,266.56103515625,0.042619866188811736,0.031410818196853256,a3
gait_983,20251222_c1_a3_Take3,0.1325541137823662,0.1262226870645586,0.10857991850439494,0.1135421940328962,0.11158096416059889,0.11830206437497444,384.9078674316406,254.058837890625,0.033948600519734445,0.026378531697866903,a3
gait_983,20251222_c1_a4_Take1,0.12617721350199237,0.1192710476733462,0.08934798896526816,0.22109580173751864,0.09099890047863936,0.10214422880185432,410.8705749511719,327.9441833496094,0.029883254558763978,0.02617349753595761,a4
gait_983,20251222_c1_a4_Take2,0.1457711091257942,0.1371107145074018,0.06252921518659303,0.20652932390400572,0.06349187224222834,0.11530112293793256,477.79986572265625,327.76361083984375,0.0376648554245813,0.030284420931397455,a4
gait_983,20251222_c1_a5_Take1,0.1194503545491841,0.11342337083892848,0.0721254226980033,0.1658640650363807,0.07050679439540421,0.10779299784791736,369.3089294433594,245.4306182861328,0.04753207517308034,0.04006340422968707,a5
gait_983,20251222_c1_a5_Take2,0.16034632774294788,0.15262390849448487,0.08792571936759858,0.18718124331867458,0.09175153160318823,0.15122718277026356,373.5599670410156,240.86373901367188,0.04079773433310587,0.03752920792034358,a5
